id,artist,name,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7ixCRBD0FZMRBeOBhTu2KD,Clara Luciani,La grenade,2018-04-06,63,0.724,0.697,11,-6.594,0,0.0539,0.138,0.000717,0.126,0.961,130.014
4dBS1TmY0D5cIPlCfjEYLA,Jean-Jacques Goldman,Quand la musique est bonne,1996-11-23,30,0.722,0.745,0,-5.749,1,0.0392,0.0484,0.0,0.0953,0.803,127.682
762ekfcZ3yEE2T2EWKfgK3,Zazie,Rue de la Paix,2015-03-02,0,0.749,0.511,1,-7.461,1,0.0342,0.0508,0.0,0.079,0.598,126.889
2X4DwBOHN1vCiP9R60UDy9,Jacques Brel,"Amsterdam - Live / Olympia, Paris 1966",2013-01-01,0,0.327,0.628,6,-6.668,0,0.12,0.739,0.0,0.39,0.562,72.603
6iWE5LhR5Fh8sWUHLxW9rR,Jacques Brel,La valse à mille temps,2003-01-01,0,0.549,0.667,8,-6.729,0,0.112,0.743,0.0,0.291,0.705,121.624
0sRA0BcQaCo2B7TWxdNQsl,Dalida,Paroles paroles,2004-02-16,48,0.562,0.547,5,-8.645,0,0.0466,0.725,0.0,0.131,0.457,125.199
5FmknnkNLdiGeDndWfuxON,Lilicub,Voyage en Italie,1996-01-01,50,0.73,0.507,9,-11.961,0,0.0308,0.362,0.000368,0.0682,0.699,135.025
4FVC0Zv0fu9C8izOfj7xiu,Les Rita Mitsouko,Marcia Baila,1996,0,0.655,0.892,7,-4.018,1,0.0573,0.219,0.0,0.737,0.679,127.62
5AGDgVZNWqLGFafKg0LvDB,Michel Berger,Celui qui chante - Remasterisé en 2002,1980-03-01,38,0.672,0.84,10,-9.47,1,0.0531,0.304,0.000898,0.128,0.891,104.814
0GJ8C7j0kIWYhPkQBpdmXz,Dave,Vanina (Runaway),2002-02-12,0,0.564,0.824,11,-5.261,1,0.0349,0.275,1.29e-05,0.703,0.923,138.408
0RDUfBXGq7lhBAqlyu0UAy,Michel Delpech,Pour un flirt,1993-01-01,56,0.587,0.503,2,-12.76,1,0.056,0.135,4.45e-05,0.178,0.8,171.273
4ruO0epMbJkyE68q5sTAOy,Jean-Jacques Goldman,Là-bas,1987-11-04,0,0.597,0.351,2,-10.658,1,0.031,0.479,0.00289,0.0875,0.315,148.109
6pHfs46Q8G5P3hXpYqzK4X,Jean-Jacques Goldman,Il changeait la vie,1987-11-04,0,0.559,0.858,2,-6.047,0,0.0365,0.128,0.000361,0.253,0.833,133.952
6TMHIewH3hbkF3fRIXlUGQ,La Grande Sophie,Ne M'Oublie Pas,2012,0,0.432,0.545,8,-8.398,0,0.0362,0.0361,0.00279,0.0582,0.57,142.951
1RarFtujsd7NHoe0mFtVLx,Georges Brassens,Les copains d'abord,2007-04-23,0,0.733,0.216,2,-11.701,1,0.177,0.827,2.37e-05,0.0995,0.71,80.548
5nuTwIhmN6AzktesqJh6p7,Georges Brassens,Chanson Pour L'auvergnat,2009-05-25,37,0.563,0.193,11,-10.547,0,0.248,0.906,0.0,0.108,0.724,200.52
6gAdTzKt63yDial4aH4utv,Jacques Brel,Ne me quitte pas,2010-10-21,0,0.428,0.229,8,-10.995,0,0.0479,0.807,7.54e-05,0.195,0.306,104.56
2zwwRsyeR2OkWY2dhYEAVJ,Jacques Brel,Quand On A Que L'amour,2010-01-07,0,0.579,0.264,11,-13.266,1,0.0439,0.882,5.68e-06,0.124,0.523,90.55
0Rjcr53FaHl8wIld7GFVRT,Daniel Balavoine,Je ne suis pas un héros,2008-01-01,35,0.587,0.916,3,-4.578,1,0.0349,0.0445,0.00427,0.117,0.702,128.706
1DFEkcbbya4LCNvam297E7,Daniel Balavoine,L'Aziza,2008-01-01,41,0.676,0.88,0,-3.82,0,0.0323,0.368,7.48e-05,0.268,0.55,123.423
45lVyYMczW7frscKgfd09O,Daniel Balavoine,Mon fils ma bataille,1984-01-01,0,0.688,0.767,3,-4.115,1,0.027,0.435,1.06e-05,0.0958,0.751,115.044
6N6uTt8e1vLLgIZK5FgSYh,Michel Berger,Le paradis blanc - Remasterisé en 2002,1990-05-07,53,0.651,0.505,10,-11.318,0,0.0308,0.535,0.0915,0.355,0.555,139.938
7A0piuknKPVbFtf9gxI6le,Charles Aznavour,Emmenez Moi,2006-11-24,0,0.353,0.458,9,-10.235,0,0.0351,0.599,0.0,0.801,0.619,107.231
7n2XKlgleCSCl94EqgHLs6,Charles Aznavour,For me formidable,2006-11-24,0,0.493,0.357,1,-8.247,1,0.0355,0.735,0.0,0.0761,0.593,140.46
1e9qVfNKLsWJZVjEYAzQyK,Charles Aznavour,La bohème,2006-11-24,0,0.258,0.269,0,-11.277,0,0.0391,0.862,0.0,0.247,0.554,72.682
196fYCjVMKAQb8uwOWxpUo,Jacques Dutronc,J'aime les filles,2004-01-07,50,0.623,0.456,9,-6.408,1,0.0362,0.635,1.31e-06,0.175,0.766,121.444
1Gw2viJ4XE9hylW4ujtNef,Jacques Dutronc,"Il est cinq heures, Paris s'éveille",2004-01-07,47,0.562,0.662,9,-8.35,1,0.0305,0.229,0.0,0.342,0.746,139.814
61EjUsCoQjSxdgwu2ghgI6,Voyou,Seul sur ton tandem,2018-01-26,18,0.675,0.675,10,-7.564,1,0.0492,0.161,3.51e-05,0.0883,0.712,144.01
6JTjALO9wMSB2QyUEn438H,Voyou,On s'emmène avec toi,2018-01-26,23,0.656,0.412,8,-9.543,0,0.0395,0.388,7.63e-05,0.0782,0.608,139.066
0fbtaRom6JZuWfcv082dZy,Voyou,On a marché sur la lune,2019-02-15,26,0.327,0.891,6,-6.908,1,0.123,0.416,0.0496,0.126,0.162,204.851
5Oek8EvZMlRVSYzUf569We,Voyou,La légende urbaine,2018-01-26,31,0.479,0.523,8,-9.813,0,0.0378,0.17,0.00192,0.115,0.735,183.914
1uFcTXgCZLZowdbQx76sqE,Voyou,Les trois loubards,2019-02-15,32,0.619,0.596,5,-6.699,1,0.0425,0.126,0.000206,0.302,0.893,163.996
4mObYh11FV7AwhQDNOkBT4,Voyou,Papillon,2019-02-15,32,0.632,0.755,0,-6.578,1,0.0324,0.13,0.019,0.179,0.89,90.011
2WW7Arojbo2WaeSwLma08q,Voyou,Les bruits de la ville (feat. Yelle),2019-02-15,39,0.634,0.774,3,-6.51,1,0.0549,0.319,0.012,0.103,0.836,173.964
4aAk4O7SQXqEAwl41P1cVY,Vladimir Cauchemar,Aulos,2017-12-04,49,0.767,0.746,11,-4.792,1,0.039,0.00582,0.00547,0.0972,0.338,123.02
063lIeHFnRl9tyGvfDxmdu,Voyou,Seul sur ton tandem,2019-02-15,47,0.682,0.68,10,-7.537,1,0.0451,0.159,4.19e-05,0.0826,0.701,144.001
1H0OfL0clmcI1odODWD2DS,Lomepal,La vérité,2018-12-07,55,0.79,0.5,1,-8.489,0,0.365,0.3,0.0,0.101,0.451,131.818
7s25THrKz86DM225dOYwnr,Aretha Franklin,Respect,1967-03-10,73,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95
0eEncOnmSHqnm1sgXsjUSA,"Earth, Wind & Fire",September,1978-11-23,0,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926
1KF7qIA6dKveAYuXvCVQhd,Charlie Winston,Like a Hobo,2008-10-15,49,0.657,0.842,9,-5.887,0,0.0428,0.0917,6.72e-06,0.105,0.664,120.045
5JdLUE9D743ob2RtgmVpVx,Jain,Makeba,2016-10-21,60,0.824,0.656,2,-9.432,1,0.0704,0.388,0.506,0.253,0.418,116.068
33wtOrINFmeERJsRPfoSVw,Pony Pony Run Run,Hey You,2009-03-31,54,0.745,0.639,6,-4.312,0,0.0327,0.193,0.0194,0.142,0.713,111.957
4ngEZ25YP2PqH00sb1UhI4,Charlie Winston,In Your Hands,2008-10-15,47,0.764,0.616,6,-7.928,1,0.0377,0.203,0.00771,0.0824,0.873,107.718
5G1sTBGbZT5o4PNRc75RKI,The Black Keys,Lonely Boy,2011-12-06,72,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3
4UfupbARPxljVkBmuZlJnY,The Supermen Lovers,Starlight (Radio Edit),2001-01-01,63,0.739,0.679,0,-5.079,1,0.0374,0.000426,0.0187,0.389,0.788,127.489
5RrDWeiIO5XgKX6bR46yZT,Keedz,Stand on the Word (Mima Remix),2008-08-25,44,0.667,0.844,1,-5.268,1,0.0322,0.00146,0.27,0.139,0.43,107.992
1mizZEavK16AN2Jo4mG93O,Cassius,I <3 U SO,2011-06-13,0,0.126,0.798,9,-5.62,0,0.0424,0.00793,0.237,0.221,0.136,188.718
4OPcAwI3EyeHg14aF2lp6W,Electric Guest,This Head I Hold,2012-04-23,0,0.663,0.873,0,-4.915,1,0.0328,0.0268,0.0108,0.261,0.962,162.021
58F6iKkYdIccktJ8i8BuQQ,The Virgins,Rich Girls,2008-06-03,49,0.749,0.82,10,-5.755,0,0.034,0.00157,1.22e-06,0.279,0.721,109.558
2IupAP3JmkFydDnMiU2zS1,Yuksek,It Comes,2007-11-26,1,0.808,0.45,6,-18.696,1,0.361,0.0327,3.65e-06,0.0625,0.725,130.913
6KmdX3C4abv7GiHPjQLhdJ,Yuksek,Break Ya,2009,9,0.91,0.966,10,-4.702,0,0.321,0.0221,0.452,0.0909,0.411,118.014
19n5Ucscx5Ti9O6bk2fiEL,Yuksek,So Far Away From The Sea,2009,9,0.675,0.894,0,-2.257,1,0.041,0.0408,4.81e-05,0.0905,0.329,121.017
3Hj06lOm03LuzQqf2MfVEg,Yuksek,I Don't Care - Edit,2017-07-07,11,0.825,0.478,0,-8.924,1,0.0514,0.0166,0.844,0.0854,0.431,117.981
4fpVxDZVk9EfjiC0xKtC4R,Yuksek,I Could Never Be A Dancer,2009,11,0.58,0.845,9,-7.47,1,0.0851,0.017,0.118,0.343,0.263,128.976
6kqcbkS6ii64aeSxmHtFsF,Yuksek,Fireworks,2011-01-01,12,0.501,0.797,9,-6.579,0,0.0612,0.197,0.837,0.213,0.0343,127.014
784tn7mrlRNCNyqBdDyK4S,Yuksek,Off The Wall,2011-01-01,19,0.683,0.925,7,-4.844,0,0.0607,0.225,0.0,0.324,0.676,131.977
4aiFPf11Ssa0SFyfphGLNW,Yuksek,So Down,2009,14,0.712,0.85,11,-5.126,1,0.119,0.0277,2.98e-05,0.102,0.493,117.966
4DoFoRrECRrTQkQ8Uw6ruD,Yuksek,Supermenz - We're Not,2010-04-26,20,0.616,0.953,0,-2.823,0,0.0952,0.031,0.0043,0.119,0.259,122.981
6dy08YgXaEZ71AGQQdqk7x,Yuksek,The Edge,2011-01-01,18,0.711,0.741,0,-6.46,0,0.0496,0.362,0.00278,0.42,0.495,120.004
0lkjLxemvBN03SsQgGVbtB,Yuksek,Last of Our Kinds,2013-05-13,22,0.504,0.886,1,-4.513,1,0.061,0.0757,1.51e-06,0.163,0.366,137.992
3ZijJaxPs2uile0Go0i3OE,Yuksek,Extraball,2009,25,0.598,0.921,3,-3.387,0,0.134,0.093,0.0,0.161,0.404,128.063
6NF6fUchK9oEpxkT8AVDgz,Yuksek,Tonight,2008-09-22,28,0.667,0.758,8,-3.955,1,0.0471,0.0247,0.00487,0.0708,0.307,128.974
1GEVA7eaKz2tyPbb8Z2fQD,Yuksek,On A Train,2011-01-01,25,0.62,0.821,4,-6.533,1,0.0375,0.367,0.0307,0.391,0.683,132.984
3McVJ4pdwNMP4RJtsJAogG,Yuksek,Always On The Run,2011-01-01,39,0.65,0.645,4,-5.378,0,0.033,0.189,0.0,0.105,0.455,123.969
6t5e1kqdNiulYmpW1zW6F8,France Gall,"Le paradis blanc (Live à Bercy, 1993) - Remasterisé en 2004",1994-11-18,28,0.553,0.529,10,-13.951,0,0.0477,0.296,0.0243,0.909,0.341,145.312
6ZIkH0yQk0E5hfOVL7CyoQ,France Gall,Laisse tomber les filles,1992-01-01,0,0.659,0.57,2,-12.29,1,0.0321,0.557,1.42e-06,0.2,0.962,132.729
1kYi6X7VMmU3rCiE2aWjV1,France Gall,Evidemment - Remasterisé en 2004,1987,50,0.628,0.201,6,-15.111,1,0.032,0.762,0.000566,0.105,0.365,108.182
6NvKOWV0UnBPAaO76D4JxS,France Gall,Si maman si - Remasterisé en 2004,1977,47,0.513,0.537,7,-8.042,0,0.0295,0.802,0.0,0.122,0.257,113.053
3GfUHAoOSGy3hhEaTU34WV,France Gall,Il jouait du piano debout - Remasterisé en 2004,1980,57,0.677,0.856,3,-7.177,1,0.0506,0.498,2.64e-05,0.0659,0.949,105.977
51BbACodhBnd9lBs2TI0YT,France Gall,Résiste - Remasterisé en 2004,1981,53,0.723,0.679,7,-6.774,0,0.0307,0.272,0.000211,0.064,0.859,117.392
67CfbIKKTCKFqmQLJwUftX,France Gall,"Ella, elle l'a - Remasterisé en 2004",1987,62,0.702,0.76,4,-5.87,0,0.0367,0.0504,0.00164,0.272,0.455,100.0
2xpYzsEu012EWUalfk46Dr,Supertramp,Goodbye Stranger - 2010 Remastered,1979-03-29,45,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391
0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,1969-01-01,64,0.513,0.826,8,-8.407,0,0.0574,0.555,3.48e-05,0.366,0.539,94.582
3mQTPYezPCB9uUM3WpkIff,Commodores,Machine Gun,1974-01-01,53,0.741,0.97,5,-6.364,1,0.0341,0.00882,0.836,0.295,0.778,113.103
5sjpJQ3jKSlvV8lYPNDN2t,Breakbot,Break Of Dawn,2012-09-17,35,0.871,0.72,5,-4.518,1,0.0427,0.0667,0.0328,0.248,0.858,117.983
3LBSFkq6w2zFMRrT4DB3Pm,Breakbot,Arrested,2016-02-05,38,0.805,0.543,0,-5.008,0,0.0561,0.404,1.27e-06,0.22,0.89,103.012
3Ggg7rOtsEHo4ezvrfPYSD,Breakbot,Turning Around,2016-02-05,38,0.966,0.354,2,-7.749,1,0.0614,0.101,0.211,0.0901,0.74,106.975
058efE3nITntW4f19b9Znf,Breakbot,Why,2012-09-17,37,0.778,0.737,0,-6.411,1,0.0519,0.194,0.0,0.286,0.367,126.029
6gV4xPbvYJz73lA1cr4NhH,Breakbot,Back for More,2016-02-05,41,0.776,0.745,6,-6.516,1,0.0331,0.029,0.653,0.062,0.907,114.997
6rn7yTWf7iuljTIO047WT4,Breakbot,One Out Of Two,2012-09-17,42,0.868,0.616,5,-7.547,1,0.0324,0.638,0.000246,0.0866,0.654,126.985
7azbYzY7gqLI4HITDmlxUO,Breakbot,My Toy,2016-02-05,42,0.915,0.695,3,-5.427,1,0.0383,0.099,0.000339,0.153,0.803,120.009
6aVBDNURTjnXsXN9x4w3VM,Breakbot,Mystery,2017-05-12,41,0.794,0.56,11,-6.823,0,0.104,0.00194,4.57e-05,0.0864,0.679,117.97
0tZkVZ9DeAa0MNK2gY5NtV,Breakbot,Baby I'm Yours,2012-09-17,70,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05
1GrXqDyrcmKN0S1MvvfNzO,Étienne de Crécy,Poisoned,2004-01-01,16,0.693,0.852,5,-6.348,1,0.0497,0.00272,0.758,0.273,0.696,129.992
3Fm10hIfokHZYBNpKektow,Étienne de Crécy,Morpheus,2004-01-01,12,0.686,0.839,4,-7.702,1,0.104,0.561,0.657,0.0764,0.949,192.018
5otQu055tqMRlf0xWPe804,Étienne de Crécy,Overnet,2012,10,0.795,0.879,2,-6.379,1,0.108,0.000994,0.819,0.1,0.826,130.671
5J9jZDShMjzol8i2BuGb63,Étienne de Crécy,Grokster,2004-01-01,16,0.802,0.689,0,-7.85,1,0.0464,0.176,0.885,0.18,0.177,130.411
5ugXgCEpgc2JGKN2Oayq9z,Étienne de Crécy,No Brain,2012-10-15,21,0.701,0.991,7,-5.709,1,0.135,3.61e-05,0.779,0.108,0.324,126.015
6xpUC3Tf0KoJXflxaulZDT,Étienne de Crécy,Fast Track Live vs We Are Your Friends - Live on Neptune,2007-12-03,26,0.51,0.808,9,-8.633,0,0.0342,0.00041,0.456,0.0724,0.121,140.016
6ftQdKwvFREboyaQEkoVjA,Étienne de Crécy,Math,2017-07-07,23,0.704,0.771,1,-6.586,1,0.0429,0.00659,0.894,0.237,0.289,120.003
5HL8U22obgRvUDTRSLnoq9,Étienne de Crécy,Fast Track,2004-01-01,27,0.716,0.842,9,-7.263,0,0.035,0.00109,0.885,0.083,0.628,141.996
6HhV4dAFPOIfZ2SRbZY6xj,Étienne de Crécy,Funk - The Bloody Beetroots Remix,2007-06-01,34,0.681,0.966,1,-6.837,1,0.417,7.85e-05,0.487,0.368,0.669,120.036
5zXFIMIZyM2t1ehITbhg6e,Étienne de Crécy,Someone Like You,2012,38,0.675,0.848,9,-4.746,0,0.0357,0.00028,0.783,0.0779,0.487,141.995
14jnXkiAZ8DMHWiFPbTw8X,Étienne de Crécy,Am I Wrong,2000-01-01,37,0.679,0.724,5,-7.091,0,0.0983,0.0313,0.0508,0.91,0.502,124.846
6yzWtUYXzpyympRSS2aW3G,Justice,Encore - Live Version - Rappel,2008-11-24,26,0.332,0.768,5,-5.45,1,0.0623,0.963,0.00282,0.456,0.15,106.385
1SRTIVBziMO3LpN55WKhXh,Justice,Let There Be Lite - Live Version,2008-11-24,30,0.515,0.998,1,-2.189,1,0.156,0.0662,0.521,0.521,0.154,127.74
2JXPyNQ1VLVxKk1QTwgdIr,Justice,Brianvision MMXIII,2013-06-10,28,0.541,0.657,10,-9.317,0,0.0609,0.43,0.00138,0.321,0.0708,120.981
2oBteex06KP3hi59jNb2f5,Justice,Phantom Part 1.5 - Live Version,2008-11-24,32,0.489,0.995,2,-4.427,1,0.179,0.361,0.846,0.608,0.0803,122.494
3MtE0w7ARaD04f8rfxsZSS,Justice,On'n'On,2011-10-24,44,0.529,0.593,7,-5.345,1,0.0363,0.074,0.0,0.0997,0.511,92.061
7GTZa1773faSYybRdGDIjk,Justice,Genesis x Phantom (WWW),2018-08-24,39,0.541,0.767,9,-6.836,1,0.12,0.00409,0.605,0.104,0.258,117.056
621W0YFtYurfPC6hwvmWgc,Justice,Heavy Metal,2016-11-18,38,0.518,0.702,9,-5.039,1,0.0299,0.000367,0.841,0.396,0.23,117.014
0xfUsn7VjBILSJuTUNNYQi,Justice,D.A.N.C.E Part 2 - Live Version,2008-11-24,32,0.569,0.988,6,-4.021,0,0.376,0.0142,0.92,0.632,0.142,126.067
18IARgL5t0TkfCvARd8Ndn,Justice,Planisphere,2011-10-24,43,0.581,0.887,10,-5.041,0,0.0855,0.000212,0.831,0.207,0.122,110.019
50fkJxrv0ZLTt9EHZGBOP7,Justice,Canon x Love S.O.S. (WWW),2018-08-24,40,0.555,0.921,6,-7.058,0,0.0996,0.0124,0.00131,0.426,0.217,116.998
0WGLjl3EIjf9MjJFJ90yX9,Justice,Waters of Nazareth,2007-06-11,46,0.603,0.835,2,-5.097,1,0.0755,5.15e-05,0.94,0.546,0.0362,123.929
2BbUJuG2a06CQntBvL1B2T,Justice,D.A.N.C.E. x Fire x Safe and Sound (WWW),2018-08-24,42,0.412,0.903,4,-5.955,1,0.0749,0.00547,8.61e-05,0.384,0.106,121.08
19ts4uqOimLvSbu4DyOWE2,Justice,Pleasure,2016-11-18,41,0.562,0.716,9,-5.716,0,0.0287,0.0462,2.64e-05,0.307,0.555,103.027
4R36KAPZsGsBmbsAcAf2vi,Justice,Helix,2011-10-24,39,0.657,0.865,7,-5.544,1,0.0365,0.0124,0.575,0.138,0.256,116.961
1qXBcPpscF2eynmVkITml7,Justice,Heavy Metal x DVNO (WWW),2018-08-24,39,0.393,0.69,9,-7.031,1,0.0367,0.00751,0.000538,0.644,0.075,117.168
5cOKKOFgMhjZaOT5qvnagi,Justice,Randy,2016-11-18,43,0.615,0.668,2,-5.343,1,0.027,0.000975,9.45e-05,0.282,0.158,100.453
0oBwbnefM7yniHJPjNrIVK,Justice,Love S.O.S. (WWW),2018-08-24,41,0.391,0.753,10,-6.465,1,0.0533,0.0612,0.0,0.663,0.083,121.042
2A3emhzbZo7eSvEUtAm3ZS,Justice,Phantom Pt. II,2007-06-11,51,0.619,0.726,7,-6.422,1,0.125,0.00231,0.766,0.652,0.424,116.966
2X1XxaSRBqdJBcfyothrjT,Justice,Fire,2016-11-18,43,0.584,0.66,7,-5.91,0,0.0278,0.000664,0.0,0.303,0.508,113.046
0Dx2JcexaaBU11URKp9Fc1,Justice,Stop (WWW) - Radio Edit,2018-05-07,39,0.511,0.524,1,-8.342,1,0.0303,0.12,0.073,0.237,0.491,85.03
3cn4e9MRXiUmDqTioimYBp,Justice,Civilization,2011-06-06,48,0.575,0.625,9,-5.296,0,0.0345,0.00145,0.0,0.0817,0.282,111.984
4qjaG01IhHt3ZdO1FVakbs,Justice,Pleasure x Newjack x Civilization (WWW),2018-08-24,44,0.598,0.692,7,-5.911,1,0.0489,0.00666,0.000258,0.164,0.412,117.034
4wSmqFg31t6LsQWtzYAJob,Justice,Genesis,2007-06-11,60,0.693,0.789,9,-5.13,1,0.384,0.0168,0.366,0.0985,0.283,117.055
33yAEqzKXexYM3WlOYtTfQ,Justice,D.A.N.C.E,2007-06-11,65,0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015
2PzU4IB8Dr6mxV3lHuaG34,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,1965-07-30,77,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302
3hJLKtTpgct9Y9wKww0BiR,The Rolling Stones,Miss You - Remastered,1978-06-09,68,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689
7lY8aoN3wUR3NY4nUwigPv,The Rolling Stones,"Paint It, Black - (Original Single Mono Version)",2004-07-12,62,0.496,0.859,5,-7.927,0,0.0934,0.0135,0.065,0.349,0.768,159.694
6H3kDe7CGoWYBabAeVWGiD,The Rolling Stones,Gimme Shelter,1969-12-05,75,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628
1iDcKYNvo6gglrOG6lvnHL,The Rolling Stones,Sympathy For The Devil,1968-12-06,1,0.668,0.672,9,-10.79,1,0.3,0.581,1.09e-06,0.0403,0.613,115.767
6hgBJPTHoDJyxydmtFWHKf,Daft Punk,Rollin' & Scratchin',1997-01-16,51,0.822,0.791,1,-4.87,1,0.0414,0.00108,0.621,0.0567,0.21,130.059
71dkXboU04Jp5oaqkjK5xd,Daft Punk,Burnin' - Edit Version [Edit Version],1995,46,0.83,0.884,6,-8.338,0,0.246,0.195,0.235,0.105,0.735,124.304
1PH5Es89c1cENU8WVuWwbp,Daft Punk,Alive,1997-01-16,50,0.723,0.716,3,-6.407,0,0.0437,5.42e-05,0.905,0.072,0.0748,128.701
5pgZpHqfv4TSomtkfGZGrG,Daft Punk,Revolution 909,1997-01-16,54,0.745,0.716,11,-7.918,1,0.136,0.0265,0.846,0.246,0.828,126.527
0pVib2tLYRTMY91aXWtulu,Daft Punk,TRON Legacy (End Titles),2010-01-01,43,0.423,0.823,1,-9.145,0,0.0414,1.54e-05,0.836,0.361,0.0455,101.988
3aCKAkMx3yfaj3AO5Gz47e,Daft Punk,Human After All,2005-03-14,50,0.608,0.725,0,-4.367,1,0.342,0.00139,0.0546,0.0802,0.802,136.251
0MyY4WcN7DIfbSmp5yej5z,Daft Punk,Da Funk,1997-01-16,60,0.806,0.7,0,-5.269,0,0.0752,0.00196,0.891,0.267,0.892,111.215
4ABWPP59ItFKykdaDF09K5,Daft Punk,Make Love,2005-03-14,53,0.697,0.548,1,-9.087,1,0.0561,0.783,0.841,0.132,0.977,133.005
7LL40F6YdZgeiQ6en1c7Lk,Daft Punk,Robot Rock,2005-03-14,58,0.59,0.787,7,-5.766,1,0.0512,6.94e-06,0.845,0.0293,0.598,111.926
1iNeZGJsoC0D7ZyJTdIbDS,Daft Punk,Technologic,2005-03-14,55,0.812,0.516,9,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498
2LD2gT7gwAurzdQDQtILds,Daft Punk,Veridis Quo,2001-03-07,63,0.604,0.687,9,-13.928,0,0.045,0.479,0.95,0.104,0.119,106.896
0dEIca2nhcxDUV8C5QkPYb,Daft Punk,Give Life Back to Music,2013-05-17,62,0.788,0.616,9,-10.671,0,0.0337,0.00286,0.549,0.0952,0.696,119.037
2VEZx7NWsZ1D0eJ4uv5Fym,Daft Punk,Digital Love,2001-03-07,64,0.644,0.664,9,-8.398,1,0.0333,0.0481,0.862,0.342,0.53,124.726
7v9Q0dAb9t7h8gJOkcJHay,Daft Punk,Face to Face,2001-03-07,60,0.874,0.437,1,-10.234,0,0.0706,0.00135,0.0296,0.0293,0.963,117.79
5aZCwTIsfqv22p5bewcrgf,Daft Punk,Derezzed,2010-01-01,47,0.536,0.616,1,-10.019,1,0.0488,0.00159,0.773,0.195,0.101,119.988
7cMFjxhbXBpOlais7KMF3j,Daft Punk,Voyager,2001-03-07,61,0.669,0.743,7,-11.488,1,0.0494,0.282,0.803,0.309,0.279,119.882
5JSkyPoYHVT85NSd60PVEz,Daft Punk,The Son of Flynn,2010-01-01,48,0.542,0.776,0,-17.679,0,0.0463,0.914,0.884,0.262,0.0229,106.005
36c4JohayB9qd64eidQMBi,Daft Punk,Doin' it Right (feat. Panda Bear),2013-05-17,64,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061
1NeLwFETswx8Fzxl2AFl91,Daft Punk,Something About Us,2001-03-07,69,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958
1pKYYY0dkg23sQQXi0Q5zN,Daft Punk,Around the World,1997-01-16,71,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294
2Foc5Q5nqNiosCNqttzHof,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2013-04-19,77,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047
2cGxRwrMyEAp8dEbuZaVv6,Daft Punk,Instant Crush (feat. Julian Casablancas),2013-05-17,75,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942
5W3cjX2J3tjhG8zb6u0qHn,Daft Punk,"Harder, Better, Faster, Stronger",2001-03-07,71,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.475
0DiWol3AO6WpXZgp0goxAV,Daft Punk,One More Time,2001-03-07,75,0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752
6IZ12o7ZyCJu8rCEGwoWKN,Marlena Shaw,California Soul - Diplo Remix,2008-01-01,40,0.615,0.764,1,-6.272,0,0.0533,0.0227,0.00499,0.0845,0.485,94.317
20VuO95A8RxUPlShnfYArW,Labi Siffre,I Got The... - 2006 Remaster,1975,57,0.476,0.604,0,-10.85,0,0.117,0.11,4.15e-05,0.134,0.583,87.304
2pucDx5Wyz9uHCou4wntHa,Todd Terje,Inspector Norse,2012-01-09,60,0.912,0.781,7,-7.018,0,0.0444,0.074,0.762,0.348,0.89,119.978
6jwE5S7xZ4G2CiisKz7NM1,Moby,Run On - 2014 Remastered Version,1999-05-17,49,0.745,0.736,11,-6.258,1,0.12,0.286,1.43e-05,0.2,0.588,96.929
3K0SJUQNbOkUprTFcwwAKN,Kool & The Gang,Jungle Boogie,1973-09,63,0.808,0.85,5,-8.772,1,0.0868,0.115,0.000109,0.316,0.717,106.855
50zNfN8K9LXK8JroW6GxCa,Giorgio Moroder,Tears - Remastered,2013-05-09,38,0.299,0.608,10,-8.735,1,0.0325,0.00502,0.947,0.159,0.582,111.954
